N,MODE,OPERATOR,NAME,LONGNAME,STOP,STOP4,STOP5,STOP6,STOP7,STOP8,STOP9,X,Y,TAZID
22610,4,0,SF94,SF94,1,1,0,0,0,0,0,426184.3645,4492572.333,1891
22662,4,0,SF94,SF94,0,0,0,0,0,0,0,426192.0,4492996.0,1879
22721,4,0,SF94,SF94,1,1,0,0,0,0,0,426198.0,4493399.0,1879
22649,4,0,SF94,SF94,0,0,0,0,0,0,0,425679.0,4493408.0,1878
22635,4,0,SF94,SF94,0,0,0,0,0,0,0,425380.57806,4493409.36067,1878
22589,4,0,SF94,SF94,0,0,0,0,0,0,0,425182.0,4493413.0,1875
15056,4,0,SF94,SF94-,1,1,0,0,0,0,0,425051.0,4493564.0,1876
15059,4,0,SF202,SF202,1,1,0,0,0,0,0,422719.0,4496674.0,1798
22663,4,0,SF202,SF202,0,0,0,0,0,0,0,422477.6861,4496711.818,1790
22633,4,0,SF202,SF202,1,1,0,0,0,0,0,422542.7462,4496412.542,1799
22566,4,0,SF202,SF202,0,0,0,0,0,0,0,422536.2402,4495914.832,1799
22597,4,0,SF202,SF202,1,1,0,0,0,0,0,422751.0,4495917.0,1809
22629,4,0,SF202,SF202,0,0,0,0,0,0,0,422993.0,4495935.0,1800
22584,4,0,SF202,SF202,1,1,0,0,0,0,0,422990.8467,4495559.148,1810
22562,4,0,SF202,SF202,0,0,0,0,0,0,0,422990.8467,4495413.104,1810
22546,4,0,SF202,SF202,1,1,0,0,0,0,0,422991.1437,4495247.107,1815
22528,4,0,SF202,SF202,1,1,0,0,0,0,0,422994.69,4495161.37,1815
22457,4,0,SF202,SF202,0,0,0,0,0,0,0,422983.0,4494592.0,1809
22465,4,0,SF202,SF202,1,1,0,0,0,0,0,423069.0,4494572.0,1861
22477,4,0,SF202,SF202,1,1,0,0,0,0,0,423331.0,4494419.0,1861
22474,4,0,SF202,SF202,0,0,0,0,0,0,0,423369.0,4494356.0,1861
22443,4,0,SF202,SF202,0,0,0,0,0,0,0,423436.0,4494061.0,1861
22422,4,0,SF202,SF202,1,1,0,0,0,0,0,423469.0,4493902.0,1861
22377,4,0,SF202,SF202,1,1,0,0,0,0,0,423482.0,4493635.0,1861
22351,4,0,SF202,SF202,0,0,0,0,0,0,0,423479.0,4493417.0,1861
22319,4,0,SF202,SF202,0,0,0,0,0,0,0,423483.0,4493270.0,1870
22299,4,0,SF202,SF202,0,0,0,0,0,0,0,423429.0,4493179.0,1870
22273,4,0,SF202,SF202,1,1,0,0,0,0,0,423372.0,4493073.0,1870
22252,4,0,SF202,SF202,0,0,0,0,0,0,0,423369.0,4492892.0,1870
22216,4,0,SF202,SF202,0,0,0,0,0,0,0,423366.0,4492606.0,1870
22245,4,0,SF202,SF202,0,0,0,0,0,0,0,423629.7098,4492599.869,1886
22264,4,0,SF202,SF202,1,1,0,0,0,0,0,423773.946,4492597.293,1886
22172,4,0,SF202,SF202,1,1,0,0,0,0,0,423756.0,4491811.0,1886
22114,4,0,SF202,SF202,0,0,0,0,0,0,0,423751.8033,4491382.409,1973
22122,4,0,SF202,SF202,0,0,0,0,0,0,0,423801.5757,4491381.433,1973
22132,4,0,SF202,SF202,1,1,0,0,0,0,0,423894.7823,4491380.123,1897
22146,4,0,SF202,SF202,0,0,0,0,0,0,0,424050.7444,4491374.515,1908
22187,4,0,SF202,SF202,1,1,0,0,0,0,0,424305.0,4491372.0,1908
22215,4,0,SF202,SF202,1,1,0,0,0,0,0,424592.0,4491366.0,1908
22229,4,0,SF202,SF202,0,0,0,0,0,0,0,424729.026,4491373.819,1898
22255,4,0,SF202,SF202,0,0,0,0,0,0,0,424856.0575,4491434.573,1898
22310,4,0,SF202,SF202,0,0,0,0,0,0,0,424996.8967,4491699.682,1888
15051,4,0,SF202,SF202-,1,1,0,0,0,0,0,425124.0,4491486.0,1898
15036,4,0,SF232,SF232,1,1,0,0,0,0,0,417814.0,4494239.0,1760
21763,4,0,SF232,SF232,0,0,0,0,0,0,0,418145.5107,4494267.752,1761
21755,4,0,SF232,SF232,0,0,0,0,0,0,0,418146.0,4494149.0,1761
21783,4,0,SF232,SF232,1,1,0,0,0,0,0,418148.0,4494378.0,1741
21848,4,0,SF232,SF232,0,0,0,0,0,0,0,418158.0,4494973.0,1741
21901,4,0,SF232,SF232,1,1,0,0,0,0,0,418154.0,4495459.0,1741
21953,4,0,SF232,SF232,1,1,0,0,0,0,0,418163.0,4495859.0,1741
22068,4,0,SF232,SF232,1,1,0,0,0,0,0,418176.3223,4497011.3279,1722
22183,4,0,SF232,SF232,1,1,0,0,0,0,0,418182.0,4497471.0,1723
22235,4,0,SF232,SF232,1,1,0,0,0,0,0,418181.9424,4497981.47,1708
22355,4,0,SF232,SF232,0,0,0,0,0,0,0,418204.7312,4498705.015,1610
22408,4,0,SF232,SF232,1,1,0,0,0,0,0,418204.0,4499086.0,1610
22527,4,0,SF232,SF232,1,1,0,0,0,0,0,418213.0,4499942.0,1601
22582,4,0,SF232,SF232,0,0,0,0,0,0,0,418218.0,4500309.0,1601
22626,4,0,SF232,SF232,1,1,0,0,0,0,0,418215.0,4500697.0,1600
22706,4,0,SF232,SF232,1,1,0,0,0,0,0,418221.0,4501334.0,1597
22808,4,0,SF232,SF232,0,0,0,0,0,0,0,418235.0,4501928.0,1586
22859,4,0,SF232,SF232,1,1,0,0,0,0,0,418229.0,4502311.0,1423
22915,4,0,SF232,SF232,0,0,0,0,0,0,0,418229.0,4502733.0,1422
22980,4,0,SF232,SF232,1,1,0,0,0,0,0,418235.0,4503116.0,1414
23035,4,0,SF232,SF232,0,0,0,0,0,0,0,418237.5067,4503521.454,1414
23112,4,0,SF232,SF232,1,1,0,0,0,0,0,418239.6462,4503919.408,1414
23195,4,0,SF232,SF232,1,1,0,0,0,0,0,418246.0649,4504366.571,1395
23273,4,0,SF232,SF232,0,0,0,0,0,0,0,418248.2044,4504860.805,1382
23302,4,0,SF232,SF232,1,1,0,0,0,0,0,418254.623,4505119.689,1396
23349,4,0,SF232,SF232,0,0,0,0,0,0,0,418577.6932,4505117.549,1383
23429,4,0,SF232,SF232,0,0,0,0,0,0,0,419061.2287,4505113.27,1384
15069,4,0,SF232,SF232-,1,1,0,0,0,0,0,419002.0,4505156.0,1383
10008,4,0,SF514,SF514,1,1,0,0,0,0,0,423401.1517,4485422.991,2117
21331,4,0,SF514,SF514,0,0,0,0,0,0,0,423275.9688,4485361.407,2117
21385,4,0,SF514,SF514,0,0,0,0,0,0,0,423280.1949,4485739.649,2117
21390,4,0,SF514,SF514,0,0,0,0,0,0,0,423229.3986,4485808.032,2117
21397,4,0,SF514,SF514,0,0,0,0,0,0,0,423261.0521,4485836.938,2117
21401,4,0,SF514,SF514,0,0,0,0,0,0,0,423274.9004,4485860.307,2117
21404,4,0,SF514,SF514,0,0,0,0,0,0,0,423280.142,4485890.465,2117
21407,4,0,SF514,SF514,0,0,0,0,0,0,0,423277.1507,4485945.803,2117
21414,4,0,SF514,SF514,0,0,0,0,0,0,0,423212.8391,4486069.939,2117
21419,4,0,SF514,SF514,0,0,0,0,0,0,0,423203.8654,4486096.86,2117
21445,4,0,SF514,SF514,0,0,0,0,0,0,0,423202.3697,4486328.681,2117
21454,4,0,SF514,SF514,0,0,0,0,0,0,0,423215.8303,4486398.976,2117
21473,4,0,SF514,SF514,1,1,0,0,0,0,0,423210.0,4486622.0,2117
21520,4,0,SF514,SF514,1,1,0,0,0,0,0,423717.0,4486618.0,2118
21577,4,0,SF514,SF514,1,1,0,0,0,0,0,424132.0,4486609.0,2118
21606,4,0,SF514,SF514,1,1,0,0,0,0,0,424135.0,4486882.0,2104
21694,4,0,SF514,SF514,1,1,0,0,0,0,0,423996.9329,4487771.451,2103
21747,4,0,SF514,SF514,0,0,0,0,0,0,0,423920.2459,4488313.738,2104
21776,4,0,SF514,SF514,1,1,0,0,0,0,0,423904.0,4488561.0,2104
21867,4,0,SF514,SF514,0,0,0,0,0,0,0,423913.0653,4489373.273,1989
21877,4,0,SF514,SF514,1,1,0,0,0,0,0,423910.7003,4489474.967,1989
21885,4,0,SF514,SF514,0,0,0,0,0,0,0,423865.7657,4489602.676,1989
21882,4,0,SF514,SF514,0,0,0,0,0,0,0,423788.0,4489651.0,1989
21868,4,0,SF514,SF514,0,0,0,0,0,0,0,423633.0,4489664.0,1988
21862,4,0,SF514,SF514,1,1,0,0,0,0,0,423542.0,4489693.0,1988
21870,4,0,SF514,SF514,0,0,0,0,0,0,0,423520.0,4489789.0,1988
21894,4,0,SF514,SF514,0,0,0,0,0,0,0,423572.0,4489989.0,1988
21915,4,0,SF514,SF514,1,1,0,0,0,0,0,423572.0,4490194.0,1972
21973,4,0,SF514,SF514,0,0,0,0,0,0,0,423597.0,4490571.0,1973
10010,4,0,SF514,SF514,1,1,0,0,0,0,0,423760.0,4490625.0,1973
21998,4,0,SF514,SF514,0,0,0,0,0,0,0,423548.8505,4490778.493,1973
22027,4,0,SF514,SF514,1,1,0,0,0,0,0,423509.0,4490922.0,1972
22061,4,0,SF514,SF514,0,0,0,0,0,0,0,423440.9083,4491236.884,1973
22081,4,0,SF514,SF514,1,1,0,0,0,0,0,423442.3478,4491384.653,1973
22114,4,0,SF514,SF514,0,0,0,0,0,0,0,423751.8033,4491382.409,1973
22122,4,0,SF514,SF514,0,0,0,0,0,0,0,423801.5757,4491381.433,1973
22132,4,0,SF514,SF514,0,0,0,0,0,0,0,423894.7823,4491380.123,1897
22146,4,0,SF514,SF514,1,1,0,0,0,0,0,424050.7444,4491374.515,1908
22187,4,0,SF514,SF514,1,1,0,0,0,0,0,424305.0,4491372.0,1908
22215,4,0,SF514,SF514,1,1,0,0,0,0,0,424592.0,4491366.0,1908
22229,4,0,SF514,SF514,0,0,0,0,0,0,0,424729.026,4491373.819,1898
22255,4,0,SF514,SF514,0,0,0,0,0,0,0,424856.0575,4491434.573,1898
22310,4,0,SF514,SF514,0,0,0,0,0,0,0,424996.8967,4491699.682,1888
15051,4,0,SF514,SF514-,1,1,0,0,0,0,0,425124.0,4491486.0,1898
22879,4,0,SF556,SF556,1,1,0,0,0,0,0,413434.847,4507186.226,1342
22838,4,0,SF556,SF556,1,1,0,0,0,0,0,413426.0,4506938.0,1342
22752,4,0,SF556,SF556,1,1,0,0,0,0,0,413421.0,4506379.0,1357
22689,4,0,SF556,SF556,1,1,0,0,0,0,0,413420.0,4505994.0,1357
22638,4,0,SF556,SF556,1,1,0,0,0,0,0,413416.0,4505576.0,1376
22535,4,0,SF556,SF556,1,1,0,0,0,0,0,413406.0,4504788.0,1375
22421,4,0,SF556,SF556,1,1,0,0,0,0,0,413399.0,4503971.0,1406
22361,4,0,SF556,SF556,0,0,0,0,0,0,0,413400.0,4503573.0,1406
22300,4,0,SF556,SF556,1,1,0,0,0,0,0,413396.0,4503239.0,1406
22193,4,0,SF556,SF556,1,1,0,0,0,0,0,413385.0,4502358.0,1426
22102,4,0,SF556,SF556,1,1,0,0,0,0,0,413387.0,4501642.0,1557
22003,4,0,SF556,SF556,0,0,0,0,0,0,0,413378.0,4500959.0,1426
21962,4,0,SF556,SF556,1,1,0,0,0,0,0,413371.0,4500745.0,1562
21823,4,0,SF556,SF556,0,0,0,0,0,0,0,413365.7378,4499546.884,1562
21781,4,0,SF556,SF556,1,1,0,0,0,0,0,413361.1912,4499139.25,1701
21728,4,0,SF556,SF556,1,1,0,0,0,0,0,413357.3123,4498716.45,1701
21690,4,0,SF556,SF556,1,1,0,0,0,0,0,413362.2752,4498334.633,1701
21637,4,0,SF556,SF556,1,1,0,0,0,0,0,413358.0158,4497819.244,1705
21595,4,0,SF556,SF556,1,1,0,0,0,0,0,413340.9781,4497521.085,1716
21529,4,0,SF556,SF556,0,0,0,0,0,0,0,413350.24963,4496885.06367,1717
21467,4,0,SF556,SF556,1,1,0,0,0,0,0,413345.0121,4496409.04,1717
21410,4,0,SF556,SF556,1,1,0,0,0,0,0,413337.0,4495910.0,1730
21341,4,0,SF556,SF556-,1,1,0,0,0,0,0,412792.4604,4495916.676,1730
15063,4,0,SF570,SF570,1,1,0,0,0,0,0,424018.0,4496873.0,1802
22961,4,0,SF570,SF570,0,0,0,0,0,0,0,424227.0,4497028.0,1792
22939,4,0,SF570,SF570,0,0,0,0,0,0,0,424061.0,4497029.0,1792
22910,4,0,SF570,SF570,0,0,0,0,0,0,0,423883.0,4497038.0,1791
22891,4,0,SF570,SF570,1,1,0,0,0,0,0,423669.0,4497049.0,1791
22878,4,0,SF570,SF570,0,0,0,0,0,0,0,423564.8442,4497053.945,1791
22857,4,0,SF570,SF570,0,0,0,0,0,0,0,423474.0,4497057.0,1786
22828,4,0,SF570,SF570,1,1,0,0,0,0,0,423230.0,4497065.0,1786
22794,4,0,SF570,SF570,1,1,0,0,0,0,0,423011.0,4497074.0,1786
22765,4,0,SF570,SF570,0,0,0,0,0,0,0,422769.0,4497096.0,1789
22747,4,0,SF570,SF570,1,1,0,0,0,0,0,422656.6013,4497134.709,1798
22687,4,0,SF570,SF570,0,0,0,0,0,0,0,422510.2162,4496887.48,1798
22663,4,0,SF570,SF570,0,0,0,0,0,0,0,422477.6861,4496711.818,1790
15059,4,0,SF570,SF570,1,1,0,0,0,0,0,422719.0,4496674.0,1798
22742,4,0,SF570,SF570,1,1,0,0,0,0,0,422433.0,4497338.0,1789
22733,4,0,SF570,SF570,0,0,0,0,0,0,0,422304.0,4497393.0,1789
22669,4,0,SF570,SF570,1,1,0,0,0,0,0,421864.0,4497396.0,1727
22615,4,0,SF570,SF570,1,1,0,0,0,0,0,421412.0,4497446.0,1727
22599,4,0,SF570,SF570,1,1,0,0,0,0,0,421227.9862,4497442.138,1726
22515,4,0,SF570,SF570,1,1,0,0,0,0,0,420604.0,4497451.0,1726
22469,4,0,SF570,SF570,0,0,0,0,0,0,0,420238.6347,4497451.629,1711
22396,4,0,SF570,SF570,1,1,0,0,0,0,0,419798.0,4497452.0,1725
22359,4,0,SF570,SF570,1,1,0,0,0,0,0,419486.6032,4497457.326,1724
22278,4,0,SF570,SF570,1,1,0,0,0,0,0,418999.0,4497464.0,1724
22223,4,0,SF570,SF570,0,0,0,0,0,0,0,418556.0,4497469.0,1723
22183,4,0,SF570,SF570,1,1,0,0,0,0,0,418182.0,4497471.0,1723
22068,4,0,SF570,SF570,1,1,0,0,0,0,0,418176.3223,4497011.3279,1722
21953,4,0,SF570,SF570,1,1,0,0,0,0,0,418163.0,4495859.0,1741
21934,4,0,SF570,SF570,0,0,0,0,0,0,0,418005.0,4495857.0,1740
21905,4,0,SF570,SF570,0,0,0,0,0,0,0,417782.0,4495858.0,1739
21872,4,0,SF570,SF570,0,0,0,0,0,0,0,417468.0,4495865.0,1722
21857,4,0,SF570,SF570,0,0,0,0,0,0,0,417325.0,4495868.0,1721
21807,4,0,SF570,SF570,1,1,0,0,0,0,0,416899.0,4495874.0,1721
21792,4,0,SF570,SF570,0,0,0,0,0,0,0,416739.0,4495862.0,1738
21765,4,0,SF570,SF570,1,1,0,0,0,0,0,416556.0,4495868.0,1738
21793,4,0,SF570,SF570,0,0,0,0,0,0,0,416558.0,4496045.0,1702
21804,4,0,SF570,SF570,0,0,0,0,0,0,0,416606.0,4496128.0,1721
21841,4,0,SF570,SF570,0,0,0,0,0,0,0,416779.0,4496309.0,1721
21871,4,0,SF570,SF570,0,0,0,0,0,0,0,416841.0,4496475.0,1721
21902,4,0,SF570,SF570,1,1,0,0,0,0,0,416914.0,4496712.0,1721
21913,4,0,SF570,SF570,1,1,0,0,0,0,0,416925.0,4496803.0,1721
21941,4,0,SF570,SF570,1,1,0,0,0,0,0,416895.0,4497033.0,1721
21954,4,0,SF570,SF570,0,0,0,0,0,0,0,416900.0,4497128.0,1706
21975,4,0,SF570,SF570,0,0,0,0,0,0,0,416940.0,4497234.0,1706
21995,4,0,SF570,SF570,0,0,0,0,0,0,0,416991.0,4497322.0,1706
22035,4,0,SF570,SF570,0,0,0,0,0,0,0,417083.0,4497396.0,1721
22059,4,0,SF570,SF570,1,1,0,0,0,0,0,417178.0,4497448.0,1721
22069,4,0,SF570,SF570,0,0,0,0,0,0,0,417264.0,4497475.0,1721
22082,4,0,SF570,SF570,0,0,0,0,0,0,0,417350.0,4497479.0,1721
22091,4,0,SF570,SF570,0,0,0,0,0,0,0,417494.0,4497479.0,1722
22133,4,0,SF570,SF570-,1,1,0,0,0,0,0,417831.0,4497472.0,1722
15062,4,0,SF578,SF578,1,1,0,0,0,0,0,424468.0,4495877.0,1812
22849,4,0,SF578,SF578,0,0,0,0,0,0,0,424492.0,4495951.0,1812
22796,4,0,SF578,SF578,1,1,0,0,0,0,0,424139.8656,4495950.229,1812
22760,4,0,SF578,SF578,0,0,0,0,0,0,0,423884.0,4495952.0,1811
22718,4,0,SF578,SF578,1,1,0,0,0,0,0,423628.0,4495958.0,1811
22683,4,0,SF578,SF578,0,0,0,0,0,0,0,423402.0,4495960.0,1811
22673,4,0,SF578,SF578,0,0,0,0,0,0,0,423343.4355,4495961.987,1800
22661,4,0,SF578,SF578,1,1,0,0,0,0,0,423220.0,4495961.0,1800
22629,4,0,SF578,SF578,0,0,0,0,0,0,0,422993.0,4495935.0,1800
22597,4,0,SF578,SF578,1,1,0,0,0,0,0,422751.0,4495917.0,1809
22566,4,0,SF578,SF578,1,1,0,0,0,0,0,422536.2402,4495914.832,1799
22426,4,0,SF578,SF578,1,1,0,0,0,0,0,421707.0,4495735.0,1745
22390,4,0,SF578,SF578,0,0,0,0,0,0,0,421397.0,4495814.0,1745
22365,4,0,SF578,SF578,1,1,0,0,0,0,0,421172.0,4495829.0,1744
22269,4,0,SF578,SF578,1,1,0,0,0,0,0,420586.0,4495834.0,1744
22219,4,0,SF578,SF578,1,1,0,0,0,0,0,420164.0,4495839.0,1743
22181,4,0,SF578,SF578,1,1,0,0,0,0,0,419791.0,4495846.0,1725
22124,4,0,SF578,SF578,1,1,0,0,0,0,0,419352.0,4495858.0,1724
22080,4,0,SF578,SF578,1,1,0,0,0,0,0,418973.0,4495852.0,1742
22026,4,0,SF578,SF578,0,0,0,0,0,0,0,418563.0,4495866.0,1723
21953,4,0,SF578,SF578,0,0,0,0,0,0,0,418163.0,4495859.0,1741
21934,4,0,SF578,SF578,1,1,0,0,0,0,0,418005.0,4495857.0,1740
21905,4,0,SF578,SF578,0,0,0,0,0,0,0,417782.0,4495858.0,1739
21872,4,0,SF578,SF578,0,0,0,0,0,0,0,417468.0,4495865.0,1722
21857,4,0,SF578,SF578,0,0,0,0,0,0,0,417325.0,4495868.0,1721
21807,4,0,SF578,SF578,1,1,0,0,0,0,0,416899.0,4495874.0,1721
21792,4,0,SF578,SF578,0,0,0,0,0,0,0,416739.0,4495862.0,1738
21765,4,0,SF578,SF578,1,1,0,0,0,0,0,416556.0,4495868.0,1738
21748,4,0,SF578,SF578,1,1,0,0,0,0,0,416365.0,4495872.0,1737
21710,4,0,SF578,SF578,1,1,0,0,0,0,0,416028.6181,4495875.932,1737
21676,4,0,SF578,SF578,1,1,0,0,0,0,0,415632.0,4495880.0,1737
21605,4,0,SF578,SF578,1,1,0,0,0,0,0,415130.0,4495886.0,1736
21591,4,0,SF578,SF578,1,1,0,0,0,0,0,414950.0,4495889.0,1736
21552,4,0,SF578,SF578,1,1,0,0,0,0,0,414642.0,4495894.0,1719
21505,4,0,SF578,SF578,1,1,0,0,0,0,0,414332.0,4495896.0,1735
21469,4,0,SF578,SF578,1,1,0,0,0,0,0,413865.0,4495905.0,1718
21429,4,0,SF578,SF578,0,0,0,0,0,0,0,413527.3228,4495901.988,1734
21410,4,0,SF578,SF578,1,1,0,0,0,0,0,413337.0,4495910.0,1730
21341,4,0,SF578,SF578-,1,1,0,0,0,0,0,412792.4604,4495916.676,1730
15056,4,0,SF590,SF590,1,1,0,0,0,0,0,425051.0,4493564.0,1876
22589,4,0,SF590,SF590,0,0,0,0,0,0,0,425182.0,4493413.0,1875
22542,4,0,SF590,SF590,1,1,0,0,0,0,0,424818.0,4493408.0,1873
22511,4,0,SF590,SF590,1,1,0,0,0,0,0,424608.0,4493414.0,1872
22461,4,0,SF590,SF590,0,0,0,0,0,0,0,424177.0,4493414.0,1872
22431,4,0,SF590,SF590,1,1,0,0,0,0,0,424049.0,4493414.0,1862
22404,4,0,SF590,SF590,0,0,0,0,0,0,0,423853.1563,4493411.066,1862
22384,4,0,SF590,SF590,0,0,0,0,0,0,0,423753.0,4493409.0,1861
22373,4,0,SF590,SF590,0,0,0,0,0,0,0,423659.0,4493413.0,1861
22351,4,0,SF590,SF590,1,1,0,0,0,0,0,423479.0,4493417.0,1861
22293,4,0,SF590,SF590,1,1,0,0,0,0,0,423172.0,4493397.0,1870
22261,4,0,SF590,SF590,0,0,0,0,0,0,0,422974.0,4493389.0,1870
22140,4,0,SF590,SF590,1,1,0,0,0,0,0,421963.0,4493402.0,1781
22079,4,0,SF590,SF590,1,1,0,0,0,0,0,421369.0,4493414.0,1781
22016,4,0,SF590,SF590,1,1,0,0,0,0,0,420957.0,4493417.0,1780
21948,4,0,SF590,SF590,1,1,0,0,0,0,0,420561.9699,4493408.94,1780
21896,4,0,SF590,SF590,1,1,0,0,0,0,0,420150.0,4493424.0,1763
21856,4,0,SF590,SF590,1,1,0,0,0,0,0,419756.0,4493424.0,1779
21810,4,0,SF590,SF590,1,1,0,0,0,0,0,419353.0,4493426.0,1778
21761,4,0,SF590,SF590,1,1,0,0,0,0,0,418944.0,4493434.0,1778
21718,4,0,SF590,SF590,1,1,0,0,0,0,0,418540.0,4493441.0,1761
21683,4,0,SF590,SF590,1,1,0,0,0,0,0,418139.0,4493442.0,1777
21663,4,0,SF590,SF590,0,0,0,0,0,0,0,418003.0,4493446.0,1760
21656,4,0,SF590,SF590,0,0,0,0,0,0,0,417888.0,4493446.0,1776
21618,4,0,SF590,SF590,1,1,0,0,0,0,0,417733.2774,4493456.968,1760
21719,4,0,SF590,SF590,1,1,0,0,0,0,0,418133.0,4493855.0,1760
21755,4,0,SF590,SF590,0,0,0,0,0,0,0,418146.0,4494149.0,1761
21763,4,0,SF590,SF590,0,0,0,0,0,0,0,418145.5107,4494267.752,1761
15036,4,0,SF590,SF590-,1,1,0,0,0,0,0,417814.0,4494239.0,1760
20869,4,0,SF453,SF453,1,1,0,0,0,0,0,396180.5806,4508543.74,906
20922,4,0,SF453,SF453,0,0,0,0,0,0,0,396427.9987,4508713.171,908
21195,4,0,SF453,SF453,0,0,0,0,0,0,0,398053.2757,4509537.123,908
21464,4,0,SF453,SF453,0,0,0,0,0,0,0,399344.91,4510398.213,908
21534,4,0,SF453,SF453,0,0,0,0,0,0,0,399723.9765,4510716.442,908
21726,4,0,SF453,SF453,0,0,0,0,0,0,0,400503.169,4511544.772,907
22006,4,0,SF453,SF453,0,0,0,0,0,0,0,401648.0,4512693.0,907
22284,4,0,SF453,SF453,0,0,0,0,0,0,0,402681.0,4513792.0,907
22356,4,0,SF453,SF453,0,0,0,0,0,0,0,402974.0,4513945.0,954
22537,4,0,SF453,SF453,0,0,0,0,0,0,0,404285.0,4513920.0,907
22921,4,0,SF453,SF453,0,0,0,0,0,0,0,407079.0,4513928.0,955
23362,4,0,SF453,SF453,0,0,0,0,0,0,0,409898.0,4513867.0,1008
23497,4,0,SF453,SF453,0,0,0,0,0,0,0,410669.0,4513864.0,976
23675,4,0,SF453,SF453,0,0,0,0,0,0,0,411652.0,4513852.0,1009
23716,4,0,SF453,SF453,0,0,0,0,0,0,0,411904.0,4513845.0,1009
23829,4,0,SF453,SF453,0,0,0,0,0,0,0,412498.0,4513843.0,1010
23924,4,0,SF453,SF453,0,0,0,0,0,0,0,413136.0,4513833.0,977
23953,4,0,SF453,SF453,0,0,0,0,0,0,0,413489.0,4513632.0,1010
24012,4,0,SF453,SF453,0,0,0,0,0,0,0,413496.0,4513970.0,978
24081,4,0,SF453,SF453,1,1,0,0,0,0,0,413502.0,4514435.0,978
24221,4,0,SF453,SF453,0,0,0,0,0,0,0,414348.0,4514434.0,978
24308,4,0,SF453,SF453,1,1,0,0,0,0,0,415134.0,4514422.0,978
24243,4,0,SF453,SF453,0,0,0,0,0,0,0,415122.0,4513868.0,978
24217,4,0,SF453,SF453,0,0,0,0,0,0,0,415102.9267,4513628.353,1011
24245,4,0,SF453,SF453,0,0,0,0,0,0,0,415471.0,4513536.0,1012
24264,4,0,SF453,SF453,0,0,0,0,0,0,0,415879.0,4513315.0,1012
24284,4,0,SF453,SF453,0,0,0,0,0,0,0,416229.0,4513131.0,1012
24343,4,0,SF453,SF453,0,0,0,0,0,0,0,416810.0,4513025.0,1056
24419,4,0,SF453,SF453,0,0,0,0,0,0,0,417444.0,4512940.0,1056
24438,4,0,SF453,SF453,0,0,0,0,0,0,0,417648.0,4512883.0,1056
24464,4,0,SF453,SF453,0,0,0,0,0,0,0,417952.0,4512817.0,1056
24499,4,0,SF453,SF453,0,0,0,0,0,0,0,418228.0,4512859.0,1056
24711,4,0,SF453,SF453,0,0,0,0,0,0,0,419133.5397,4513454.249,1015
24799,4,0,SF453,SF453,1,1,0,0,0,0,0,419555.0,4513689.0,979
24832,4,0,SF453,SF453,0,0,0,0,0,0,0,419790.9178,4513804.531,979
24855,4,0,SF453,SF453,0,0,0,0,0,0,0,419939.6676,4513828.523,984
24905,4,0,SF453,SF453,0,0,0,0,0,0,0,420350.0,4513821.0,1016
15101,4,0,SF453,SF453,1,1,0,0,0,0,0,420317.0,4513804.0,1016
24956,4,0,SF453,SF453,0,0,0,0,0,0,0,420732.9997,4513818.926,1017
25035,4,0,SF453,SF453,1,1,0,0,0,0,0,421262.0,4513812.0,1017
25170,4,0,SF453,SF453,0,0,0,0,0,0,0,422034.9601,4513806.13,1020
25205,4,0,SF453,SF453,1,1,0,0,0,0,0,422233.2931,4513802.931,1020
25266,4,0,SF453,SF453,0,0,0,0,0,0,0,422625.1608,4513799.732,1020
25344,4,0,SF453,SF453,0,0,0,0,0,0,0,423085.8053,4513798.133,988
25384,4,0,SF453,SF453,1,1,0,0,0,0,0,423269.7431,4513793.334,1025
25401,4,0,SF453,SF453,0,0,0,0,0,0,0,423351.3156,4513794.934,990
25452,4,0,SF453,SF453,0,0,0,0,0,0,0,423638.3159,4513790.786,1027
10021,4,0,SF453,SF453,1,1,0,0,0,0,0,423610.8845,4513767.165,1027
25476,4,0,SF453,SF453,0,0,0,0,0,0,0,423714.0,4513789.0,1027
25495,4,0,SF453,SF453,1,1,0,0,0,0,0,423834.0,4513788.0,1029
25546,4,0,SF453,SF453,1,1,0,0,0,0,0,423836.0,4514026.0,994
24516,4,0,SF453,SF453,0,0,0,0,0,0,0,418137.0,4513108.0,1014
24443,4,0,SF453,SF453,0,0,0,0,0,0,0,417373.0,4513207.0,1014
24396,4,0,SF453,SF453,0,0,0,0,0,0,0,417099.0,4513154.0,1014
24365,4,0,SF453,SF453,0,0,0,0,0,0,0,416841.0,4513108.0,1014
24322,4,0,SF453,SF453,0,0,0,0,0,0,0,416565.0,4513133.0,1013
24289,4,0,SF453,SF453,0,0,0,0,0,0,0,416200.0,4513205.0,1012
24272,4,0,SF453,SF453,0,0,0,0,0,0,0,415899.0,4513350.0,1013
24241,4,0,SF453,SF453,0,0,0,0,0,0,0,415322.0,4513642.0,1012
23928,4,0,SF453,SF453,0,0,0,0,0,0,0,413112.0,4513868.0,977
23845,4,0,SF453,SF453,0,0,0,0,0,0,0,412559.0,4513877.0,977
23681,4,0,SF453,SF453,0,0,0,0,0,0,0,411638.0,4513886.0,976
23501,4,0,SF453,SF453,0,0,0,0,0,0,0,410674.0,4513894.0,976
23367,4,0,SF453,SF453,0,0,0,0,0,0,0,409897.0,4513905.0,975
22924,4,0,SF453,SF453,0,0,0,0,0,0,0,407079.0,4513950.0,955
